"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","SUB_TYPE","FFS","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035"
"IMF.STA:FFS(1.0.2)","COM.IM.OIL.USQ2021.A","OBS_VALUE","Comoros, Union of the","Implicit fossil fuel subsidies","Petroleum","USD at constant 2021 prices","Annual","Units","0.000127768","0.000892809","0.000169551","0.001899789","0.001430109","0.002984568","0.005363933","0.022990692","0.012876655","0.0107329","0.013979916","0.016034758","0.017530025","0.019008084","0.020457466","0.021983188","0.023453205","0.024847833","0.026236551","0.027651443","0.029094594"
"IMF.STA:FFS(1.0.2)","BEN.IM.OIL.USQ2021.A","OBS_VALUE","Benin","Implicit fossil fuel subsidies","Petroleum","USD at constant 2021 prices","Annual","Units","0.003470782","0.079038744","0.148533778","0.099703388","0.254675476","0","0.454817244","0.926888686","0.585930277","0.537508437","0.618930965","0.698678308","0.77969443","0.868428922","0.966219236","1.094325024","1.238127082","1.399560585","1.580879499","1.784533245","2.013329046"
"IMF.STA:FFS(1.0.2)","NOR.IM.OIL.USQ2021.A","OBS_VALUE","Norway","Implicit fossil fuel subsidies","Petroleum","USD at constant 2021 prices","Annual","Units","0.208044181","0.139003211","0.128188486","0.123401582","0.119412791","0.099975831","0.086488402","0.131891405","0.196170665","0.27353552","0.308713242","0.350191196","0.390447193","0.427599553","0.465253056","0.504841432","0.545824142","0.588353986","0.632501851","0.678307997","0.725871759"
"IMF.STA:FFS(1.0.2)","RWA.IM.OIL.USQ2021.A","OBS_VALUE","Rwanda","Implicit fossil fuel subsidies","Petroleum","USD at constant 2021 prices","Annual","Units","0.018712046","0.011150753","0.015231515","0.013476826","0.040242828","0.092536757","0.059904227","0.123092646","0.067812448","0.112020107","0.128953736","0.149098305","0.170680618","0.195620275","0.223914471","0.260507676","0.302492694","0.350655039","0.405919724","0.469373798","0.542236022"
"IMF.STA:FFS(1.0.2)","DJI.IM.OIL.USQ2021.A","OBS_VALUE","Djibouti","Implicit fossil fuel subsidies","Petroleum","USD at constant 2021 prices","Annual","Units","0.020528336","0.014225802","0.009136257","0.009351785","0.01601772","0.0184971","0.022249862","0.024498318","0.026499768","0.031387065","0.036824623","0.04206252","0.047586752","0.054343039","0.061760685","0.070680872","0.080559415","0.091485611","0.103557262","0.116870483","0.131525111"
"IMF.STA:FFS(1.0.2)","GRC.IM.OIL.USQ2021.A","OBS_VALUE","Greece","Implicit fossil fuel subsidies","Petroleum","USD at constant 2021 prices","Annual","Units","3.628650177","3.507218265","3.073228858","3.131801427","3.631583267","2.765135233","3.383662566","5.347263573","5.574284987","6.029432652","6.034911242","6.161054114","6.23414111","6.296593275","6.351597813","6.388050638","6.417111543","6.438404377","6.451610507","6.457336991","6.456063244"
"IMF.STA:FFS(1.0.2)","POL.IM.OIL.USQ2021.A","OBS_VALUE","Poland, Republic of","Implicit fossil fuel subsidies","Petroleum","USD at constant 2021 prices","Annual","Units","3.917244623","5.377560313","7.477999243","7.142692982","7.406507765","4.877739182","10.14562434","21.62456742","15.1736401","13.23561548","13.65287389","14.24238891","14.72941963","15.20112055","15.68638107","16.1470197","16.61706265","17.09920582","17.59881984","18.11385798","18.6445042"
"IMF.STA:FFS(1.0.2)","ISR.IM.OIL.USQ2021.A","OBS_VALUE","Israel","Implicit fossil fuel subsidies","Petroleum","USD at constant 2021 prices","Annual","Units","3.590421834","3.977146966","4.216091719","4.182939964","4.974718965","3.324329304","5.035123075","7.786054338","9.486558551","8.309929113","9.662092136","10.81440237","11.9249584","13.16600221","14.50454239","15.9635976","17.52175104","19.19821607","20.9925231","22.90436566","24.94631289"
"IMF.STA:FFS(1.0.2)","BLR.IM.OIL.USQ2021.A","OBS_VALUE","Belarus, Republic of","Implicit fossil fuel subsidies","Petroleum","USD at constant 2021 prices","Annual","Units","5.718258153","5.506845646","5.958171611","7.390796887","6.625888363","5.057528204","6.536590885","6.313385163","6.296394214","6.811543979","7.643739844","8.088999073","8.269825513","8.408065648","8.519996287","8.568169753","8.598891109","8.622712871","8.646008185","8.66939705","8.692930298"
"IMF.STA:FFS(1.0.2)","NER.IM.OIL.USQ2021.A","OBS_VALUE","Niger","Implicit fossil fuel subsidies","Petroleum","USD at constant 2021 prices","Annual","Units","0.042129636","0.010273446","0.03836522","0.069497816","0.083071881","0.011764979","0.117648717","0.319930034","0.303298082","0.284970822","0.322554791","0.352697039","0.37827445","0.405781076","0.435632547","0.476603934","0.522056157","0.572333883","0.628011698","0.68974553","0.758268268"
"IMF.STA:FFS(1.0.2)","FIN.IM.OIL.USQ2021.A","OBS_VALUE","Finland","Implicit fossil fuel subsidies","Petroleum","USD at constant 2021 prices","Annual","Units","0","0","0","0","0.042850882","0","0","0.014155198","0.116505298","0.365655904","0.40080406","0.473198797","0.549781573","0.624334995","0.698284218","0.77194878","0.844894894","0.91691538","0.987809461","1.057443578","1.125567542"
"IMF.STA:FFS(1.0.2)","SLB.IM.OIL.USQ2021.A","OBS_VALUE","Solomon Islands","Implicit fossil fuel subsidies","Petroleum","USD at constant 2021 prices","Annual","Units","0.024682257","0.025316701","0.025697672","0.026769979","0.027493579","0.026251529","0.032489495","0.032901026","0.034862505","0.038015834","0.042333257","0.044993965","0.046804305","0.048589789","0.050446966","0.052407995","0.054443795","0.056558168","0.058755592","0.06103998","0.063414904"
"IMF.STA:FFS(1.0.2)","MDG.IM.OIL.USQ2021.A","OBS_VALUE","Madagascar, Republic of","Implicit fossil fuel subsidies","Petroleum","USD at constant 2021 prices","Annual","Units","0.028009564","0.008322471","0.022644692","0.045664857","0.085382103","0.022494838","0.306626238","0.421416009","0.273291073","0.297936316","0.318398008","0.343660075","0.367110416","0.38923149","0.411848074","0.444887136","0.480522656","0.518983591","0.560377345","0.60496472","0.653029179"
"IMF.STA:FFS(1.0.2)","ABW.IM.ECY.USQ2021.A","OBS_VALUE","Aruba, Kingdom of the Netherlands","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","ATG.IM.COA.USQ2021.A","OBS_VALUE","Antigua and Barbuda","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","ATG.IM.OIL.USQ2021.A","OBS_VALUE","Antigua and Barbuda","Implicit fossil fuel subsidies","Petroleum","USD at constant 2021 prices","Annual","Units","","","","","","","0.046079696","0.055823619","0.037654918","0.039313264","0.044454204","0.046969475","0.048209885","0.050237515","0.053589684","0.057239792","0.061361963","0.065615582","0.070019192","0.074576078","0.079296556"
"IMF.STA:FFS(1.0.2)","ATG.IM.NGA.USQ2021.A","OBS_VALUE","Antigua and Barbuda","Implicit fossil fuel subsidies","Natural Gas","USD at constant 2021 prices","Annual","Units","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","ATG.IM.ECY.USQ2021.A","OBS_VALUE","Antigua and Barbuda","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","DMA.IM.COA.USQ2021.A","OBS_VALUE","Dominica","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","DMA.IM.NGA.USQ2021.A","OBS_VALUE","Dominica","Implicit fossil fuel subsidies","Natural Gas","USD at constant 2021 prices","Annual","Units","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","DMA.IM.ECY.USQ2021.A","OBS_VALUE","Dominica","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","DMA.IM.OIL.USQ2021.A","OBS_VALUE","Dominica","Implicit fossil fuel subsidies","Petroleum","USD at constant 2021 prices","Annual","Units","","","","","","","0.011565997","0.012537572","0.010750007","0.011721264","0.01235972","0.013008565","0.013632842","0.014275236","0.014873124","0.0154193","0.015903255","0.016383769","0.01687589","0.01738151","0.017900406"
"IMF.STA:FFS(1.0.2)","GRD.IM.ECY.USQ2021.A","OBS_VALUE","Grenada","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","GRD.IM.NGA.USQ2021.A","OBS_VALUE","Grenada","Implicit fossil fuel subsidies","Natural Gas","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","GRD.IM.OIL.USQ2021.A","OBS_VALUE","Grenada","Implicit fossil fuel subsidies","Petroleum","USD at constant 2021 prices","Annual","Units","0.023173514","0.025355138","0.026970309","0.026007505","0.027578628","0.022853227","0.02520707","0.028871393","0.015561469","0.017720987","0.019134576","0.020516309","0.021860032","0.023240682","0.024676696","0.026194309","0.027772577","0.029413568","0.03111833","0.032889557","0.034729656"
"IMF.STA:FFS(1.0.2)","GRD.IM.COA.USQ2021.A","OBS_VALUE","Grenada","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","HKG.IM.ECY.USQ2021.A","OBS_VALUE","Hong Kong Special Administrative Region, People's Republic of China","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","KOS.IM.ECY.USQ2021.A","OBS_VALUE","Kosovo, Republic of","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","KNA.IM.ECY.USQ2021.A","OBS_VALUE","St. Kitts and Nevis","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","MNE.IM.NGA.USQ2021.A","OBS_VALUE","Montenegro","Implicit fossil fuel subsidies","Natural Gas","USD at constant 2021 prices","Annual","Units","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","MNE.IM.OIL.USQ2021.A","OBS_VALUE","Montenegro","Implicit fossil fuel subsidies","Petroleum","USD at constant 2021 prices","Annual","Units","","","","","","","0.000000226","0.068303062","0.022011496","0.031181422","0.031711473","0.038056836","0.045732256","0.054169579","0.062964341","0.072220726","0.081841086","0.091842261","0.10223512","0.113034528","0.124259508"
"IMF.STA:FFS(1.0.2)","MAC.IM.ECY.USQ2021.A","OBS_VALUE","Macao Special Administrative Region, People's Republic of China","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","MNE.IM.ECY.USQ2021.A","OBS_VALUE","Montenegro","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","NRU.IM.ECY.USQ2021.A","OBS_VALUE","Nauru, Republic of","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","MNE.IM.COA.USQ2021.A","OBS_VALUE","Montenegro","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","","","","","","","0.108220116","0.112382797","0.083986165","0.086789093","0.08784849","0.090130051","0.089416565","0.090697087","0.090445296","0.089873578","0.088800299","0.087734052","0.086651383","0.085547158","0.084408934"
"IMF.STA:FFS(1.0.2)","SOM.IM.COA.USQ2021.A","OBS_VALUE","Somalia","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","SOM.IM.NGA.USQ2021.A","OBS_VALUE","Somalia","Implicit fossil fuel subsidies","Natural Gas","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","PRI.IM.ECY.USQ2021.A","OBS_VALUE","Puerto Rico","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","PLW.IM.ECY.USQ2021.A","OBS_VALUE","Palau, Republic of","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","SYR.IM.ECY.USQ2021.A","OBS_VALUE","Syrian Arab Republic","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","SOM.IM.ECY.USQ2021.A","OBS_VALUE","Somalia","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","SOM.IM.OIL.USQ2021.A","OBS_VALUE","Somalia","Implicit fossil fuel subsidies","Petroleum","USD at constant 2021 prices","Annual","Units","0.063182505","0.071403774","0.10563481","0.132225738","0.144515312","0.117180902","0.153028028","0.152892518","0.144542953","0.159660695","0.168189649","0.175694558","0.183400321","0.193969173","0.210135401","0.235536722","0.267575085","0.299595269","0.316938666","0.333207026","0.355616896"
"IMF.STA:FFS(1.0.2)","SWZ.IM.ECY.USQ2021.A","OBS_VALUE","Eswatini, Kingdom of","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","TLS.IM.COA.USQ2021.A","OBS_VALUE","Timor-Leste, Democratic Republic of","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","TLS.IM.OIL.USQ2021.A","OBS_VALUE","Timor-Leste, Democratic Republic of","Implicit fossil fuel subsidies","Petroleum","USD at constant 2021 prices","Annual","Units","","","","","","","0.150718811","0.147634223","0.147399797","0.156858841","0.172945486","0.18280642","0.188905713","0.194829815","0.200978089","0.207248738","0.213762045","0.220528613","0.227541633","0.234810626","0.242354199"
"IMF.STA:FFS(1.0.2)","TLS.IM.ECY.USQ2021.A","OBS_VALUE","Timor-Leste, Democratic Republic of","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","TLS.IM.NGA.USQ2021.A","OBS_VALUE","Timor-Leste, Democratic Republic of","Implicit fossil fuel subsidies","Natural Gas","USD at constant 2021 prices","Annual","Units","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","VUT.IM.OIL.USQ2021.A","OBS_VALUE","Vanuatu","Implicit fossil fuel subsidies","Petroleum","USD at constant 2021 prices","Annual","Units","0.002976323","0.003190602","0.003474032","0.003665463","0.004276108","0.003737419","0.00392282","0.004290462","0.003777815","0.003779647","0.003844396","0.003875776","0.003887765","0.003895323","0.003902208","0.003906609","0.003909998","0.003912844","0.00391518","0.003917089","0.003918623"
"IMF.STA:FFS(1.0.2)","VCT.IM.COA.USQ2021.A","OBS_VALUE","St. Vincent and the Grenadines","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","VCT.IM.ECY.USQ2021.A","OBS_VALUE","St. Vincent and the Grenadines","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","VCT.IM.NGA.USQ2021.A","OBS_VALUE","St. Vincent and the Grenadines","Implicit fossil fuel subsidies","Natural Gas","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","VCT.IM.OIL.USQ2021.A","OBS_VALUE","St. Vincent and the Grenadines","Implicit fossil fuel subsidies","Petroleum","USD at constant 2021 prices","Annual","Units","0.039817868","0.03372175","0.030621259","0.036356543","0.03366459","0.039807508","0.040325888","0.037134586","0.041005341","0.044812003","0.050222575","0.053483722","0.055617078","0.057713008","0.05989233","0.062064523","0.064317075","0.066660713","0.069095048","0.071628265","0.074269723"
"IMF.STA:FFS(1.0.2)","WSM.IM.ECY.USQ2021.A","OBS_VALUE","Samoa","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","WSM.IM.NGA.USQ2021.A","OBS_VALUE","Samoa","Implicit fossil fuel subsidies","Natural Gas","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","WSM.IM.COA.USQ2021.A","OBS_VALUE","Samoa","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","WSM.IM.OIL.USQ2021.A","OBS_VALUE","Samoa","Implicit fossil fuel subsidies","Petroleum","USD at constant 2021 prices","Annual","Units","0.031337485","0.02893752","0.03191784","0.03339468","0.037198615","0.036775638","0.042065319","0.031315159","0.037657818","0.041167762","0.045943316","0.04883206","0.050508195","0.052027567","0.053579088","0.055148839","0.056756064","0.058410249","0.060112125","0.061858833","0.063655401"
"IMF.STA:FFS(1.0.2)","VUT.IM.COA.USQ2021.A","OBS_VALUE","Vanuatu","Implicit fossil fuel subsidies","Coal","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","VUT.IM.NGA.USQ2021.A","OBS_VALUE","Vanuatu","Implicit fossil fuel subsidies","Natural Gas","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","VUT.IM.ECY.USQ2021.A","OBS_VALUE","Vanuatu","Implicit fossil fuel subsidies","Electricity","USD at constant 2021 prices","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:FFS(1.0.2)","DZA.IM.COA.POGDP_PT.A","OBS_VALUE","Algeria","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.005845563845279089","0","0.01041188784497758","0.01790769904726625","0.01369041747653639","0.004704109213249993","0.01631899736413952","0.01343453781292608","0.01208872732313769","0.01267182078569837","0.01314494571777544","0.01220001199218363","0.01242800193072994","0.01279492773479327","0.01303843991699867","0.01329498443040933","0.01356095026911936","","","",""
"IMF.STA:FFS(1.0.2)","KEN.IM.COA.POGDP_PT.A","OBS_VALUE","Kenya","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.1281022084985307","0.1218750791105931","0.1071055917959209","0.1468497161238686","0.1223376351256682","0.1733187517740267","0.1906308810264211","0.1901740970122007","0.2017038492183358","0.2081727667897026","0.2047584777702634","0.200071484112744","0.200309931123107","0.2024440231730243","0.2021652729328935","0.1995913731747102","0.1974753971068145","","","",""
"IMF.STA:FFS(1.0.2)","CMR.IM.COA.POGDP_PT.A","OBS_VALUE","Cameroon","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","GNB.IM.COA.POGDP_PT.A","OBS_VALUE","Guinea-Bissau","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","TUN.IM.COA.POGDP_PT.A","OBS_VALUE","Tunisia","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","JAM.IM.COA.POGDP_PT.A","OBS_VALUE","Jamaica","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.1138325911389134","0.1127217535209523","0.09541249413007282","0.0968566476546513","0.1121827444308399","0.1300810915593977","0.1238449085774361","0.1087349452165828","0.09713389821675316","0.1054676967956973","0.1131028354308365","0.112171496567722","0.1101689946312647","0.1089476758909544","0.1079498189092341","0.1068125975292484","0.1056409450172903","","","",""
"IMF.STA:FFS(1.0.2)","ALB.IM.COA.POGDP_PT.A","OBS_VALUE","Albania","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.3133889381656868","0.2067854585214132","0.3750944349926885","0.5829317624471348","0.3407835760669675","0.3980120148744612","0.4998341460978933","0.5021606936633077","0.4012263287954291","0.3830017128864661","0.3738556115539318","0.35128521882254","0.3459989739982161","0.3382738388418817","0.3306864948746611","0.3219580658604301","0.3131586119136532","","","",""
"IMF.STA:FFS(1.0.2)","BOL.IM.COA.POGDP_PT.A","OBS_VALUE","Bolivia","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.005505170428517556","0.005801680388371422","0.008373304781866348","0.006754538953677013","0.007967440694525879","0.003495678800579811","0.008157871453244403","0.007960231600297554","0.00779922382996222","0.008333467043316988","0.007879222500391053","0.006462060064943067","","","","","","","","",""
"IMF.STA:FFS(1.0.2)","SYC.IM.COA.POGDP_PT.A","OBS_VALUE","Seychelles","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","LBR.IM.COA.POGDP_PT.A","OBS_VALUE","Liberia","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","MRT.IM.COA.POGDP_PT.A","OBS_VALUE","Mauritania, Islamic Republic of","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"IMF.STA:FFS(1.0.2)","LAO.IM.COA.POGDP_PT.A","OBS_VALUE","Lao People's Democratic Republic","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","2.598349545928504","5.419503422597892","6.504150123929804","6.472099961352986","6.593861116636994","6.673921952760608","7.313816925696747","9.295736013632694","7.693807417221158","9.841322324725315","8.717975089984754","9.980829696557326","11.20878583399565","12.11747807975267","12.43083334236912","12.69269297641709","12.85688596597289","","","",""
"IMF.STA:FFS(1.0.2)","ESP.IM.COA.POGDP_PT.A","OBS_VALUE","Spain","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.4565746615971496","0.3411683750201426","0.4069192040181179","0.3091867801447454","0.1606252398516847","0.1138387363557535","0.1056391464733033","0.0731010622302206","0.06390974596076841","0.119394138293225","0.111382755401983","0.1034800666667266","0.09983076850139836","0.09531646270446954","0.09248073381611841","0.0896227269675486","0.0868462544079296","","","",""
"IMF.STA:FFS(1.0.2)","KAZ.IM.COA.POGDP_PT.A","OBS_VALUE","Kazakhstan, Republic of","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","13.1584331338056","19.10176783194899","17.22009595632615","17.26307458633763","17.00620765688906","14.37787403161045","13.42392389339808","11.42965969272901","9.975549619973796","8.623399719323717","8.967219584825973","7.700226523493372","7.443656110332182","7.237706510621346","6.83306230610259","6.528942634686576","6.234696329944391","","","",""
"IMF.STA:FFS(1.0.2)","ZWE.IM.COA.POGDP_PT.A","OBS_VALUE","Zimbabwe","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","1.948625695608053","1.681655652773348","1.475333837552949","0.9334159481765254","1.192804913080663","0.9813906426794709","0.8329172400065243","0.9309316317312136","1.054081124201379","0.9939830946061745","0.9511652046865919","0.9681031261439241","1.021098267693322","1.052513138718549","1.052058454302648","1.049878304461973","1.03642293866917","","","",""
"IMF.STA:FFS(1.0.2)","HND.IM.COA.POGDP_PT.A","OBS_VALUE","Honduras","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.3709437060994927","0.005483743419911815","0.001600285388002043","0","0.01873118880408417","0.02035030352184005","0.01992204566444959","1.081769265866478","1.016262474137904","0.9141916025727452","0.8735915038866789","0.8043883370655845","0.7265528995166601","0.6719808567515722","0.6322284874864744","0.6108169724459473","0.5859000655696354","","","",""
"IMF.STA:FFS(1.0.2)","KHM.IM.COA.POGDP_PT.A","OBS_VALUE","Cambodia","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.688697439951455","0.9047462891911669","0.9815673295475032","0.8531467515696865","0.9849868738931527","1.617686333492515","1.381438949529337","1.421638282482987","1.342752819143825","1.349829709208206","1.364062164696884","1.37345471393292","1.358946888728476","1.344406408292695","1.323198513470731","1.296865566939788","1.259619651897907","","","",""
"IMF.STA:FFS(1.0.2)","HUN.IM.COA.POGDP_PT.A","OBS_VALUE","Hungary","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","1.27958555662449","1.308904375031172","1.396666852594614","1.034483294694532","0.7355812427567845","0.626254725166558","0.4371378518379955","0.2408328151301376","0.1937003185049889","0.2124339304877544","0.1956128068684564","0.18043268065827","0.1746938758047943","0.1695476867957178","0.1640624237044799","0.1583101835556412","0.1528248324364691","","","",""
"IMF.STA:FFS(1.0.2)","SLV.IM.COA.POGDP_PT.A","OBS_VALUE","El Salvador","Implicit fossil fuel subsidies","Coal","Percent of GDP","Annual","Units","0.001790364958321526","0.001739153080243706","0.001005549019003418","0.001190514346685163","0.001067886376978771","0.0008867794836442401","0.0008664042524327604","0.0008777440680311427","0.0008370960662185849","0.0009044628059913525","0.000949467991548657","0.0009177596117694729","0.0008905250478576024","0.0008690089225931487","0.0008494577432008624","0.0008318898842385365","0.0008134063307336873","","","",""
